,index,pop_iconicity,pop_lex_var,current_step,lg_form_success,lg_meaning_success,lg_bit_update
422,422,0.589,0.5044444444444445,422,8.0,1.0,1.0
423,423,0.591,0.4955555555555556,423,6.0,0.0,4.0
424,424,0.592,0.4933333333333334,424,7.0,1.0,2.0
425,425,0.592,0.48444444444444446,425,4.0,3.0,3.0
426,426,0.595,0.48444444444444446,426,7.0,0.0,3.0
427,427,0.595,0.48444444444444446,427,9.0,0.0,1.0
428,428,0.595,0.48444444444444446,428,9.0,0.0,1.0
429,429,0.594,0.48444444444444446,429,7.0,0.0,3.0
430,430,0.595,0.4755555555555557,430,8.0,0.0,2.0
431,431,0.596,0.47333333333333344,431,7.0,0.0,3.0
432,432,0.5959999999999999,0.46444444444444444,432,6.0,1.0,3.0
433,433,0.5959999999999999,0.46444444444444444,433,9.0,0.0,1.0
434,434,0.5959999999999999,0.46444444444444444,434,8.0,0.0,2.0
435,435,0.594,0.47333333333333333,435,8.0,0.0,2.0
436,436,0.595,0.4666666666666667,436,5.0,1.0,4.0
437,437,0.597,0.46444444444444444,437,8.0,0.0,2.0
438,438,0.597,0.46444444444444444,438,8.0,0.0,2.0
439,439,0.597,0.46444444444444444,439,7.0,1.0,2.0
440,440,0.597,0.46444444444444444,440,8.0,0.0,2.0
441,441,0.596,0.46444444444444444,441,8.0,0.0,2.0
442,442,0.596,0.46444444444444444,442,6.0,2.0,2.0
443,443,0.596,0.46444444444444444,443,7.0,2.0,1.0
444,444,0.596,0.46444444444444444,444,8.0,0.0,2.0
445,445,0.596,0.48444444444444457,445,5.0,1.0,4.0
446,446,0.597,0.4755555555555557,446,3.0,1.0,6.0
447,447,0.596,0.4755555555555557,447,6.0,1.0,3.0
448,448,0.5940000000000001,0.4711111111111111,448,7.0,0.0,3.0
449,449,0.593,0.4711111111111111,449,8.0,0.0,2.0
450,450,0.594,0.4799999999999999,450,8.0,0.0,2.0
451,451,0.596,0.4799999999999999,451,5.0,3.0,2.0
452,452,0.594,0.4733333333333333,452,7.0,0.0,3.0
453,453,0.594,0.4688888888888889,453,6.0,0.0,4.0
454,454,0.594,0.4688888888888889,454,8.0,0.0,2.0
455,455,0.595,0.4688888888888889,455,5.0,0.0,5.0
456,456,0.5940000000000001,0.4600000000000001,456,7.0,1.0,2.0
457,457,0.595,0.4622222222222223,457,5.0,2.0,3.0
458,458,0.595,0.4622222222222223,458,4.0,0.0,6.0
459,459,0.5940000000000001,0.4644444444444445,459,7.0,0.0,3.0
460,460,0.5940000000000001,0.4644444444444445,460,7.0,0.0,3.0
461,461,0.5940000000000001,0.4644444444444445,461,5.0,2.0,3.0
462,462,0.596,0.4644444444444445,462,6.0,0.0,4.0
463,463,0.595,0.4644444444444445,463,6.0,0.0,4.0
464,464,0.596,0.4688888888888891,464,8.0,0.0,2.0
465,465,0.597,0.47111111111111126,465,9.0,0.0,1.0
466,466,0.598,0.47777777777777786,466,6.0,1.0,3.0
467,467,0.597,0.4755555555555557,467,8.0,0.0,2.0
468,468,0.597,0.4711111111111111,468,6.0,0.0,4.0
469,469,0.597,0.4711111111111111,469,9.0,0.0,1.0
470,470,0.598,0.4644444444444445,470,9.0,0.0,1.0
471,471,0.5959999999999999,0.46222222222222226,471,3.0,2.0,5.0
472,472,0.597,0.468888888888889,472,6.0,0.0,4.0
473,473,0.5980000000000001,0.4688888888888889,473,7.0,0.0,3.0
474,474,0.599,0.4799999999999999,474,6.0,2.0,2.0
475,475,0.6,0.4799999999999999,475,7.0,1.0,2.0
476,476,0.599,0.4799999999999999,476,6.0,1.0,3.0
477,477,0.598,0.47555555555555545,477,6.0,1.0,3.0
478,478,0.597,0.4777777777777777,478,5.0,1.0,4.0
479,479,0.596,0.4844444444444443,479,7.0,0.0,3.0
480,480,0.595,0.47555555555555545,480,8.0,1.0,1.0
481,481,0.594,0.47555555555555545,481,7.0,1.0,2.0
482,482,0.594,0.47555555555555545,482,8.0,0.0,2.0
483,483,0.595,0.46666666666666656,483,6.0,1.0,3.0
484,484,0.595,0.46666666666666656,484,9.0,0.0,1.0
485,485,0.594,0.4599999999999999,485,5.0,0.0,5.0
486,486,0.594,0.44444444444444436,486,6.0,1.0,3.0
487,487,0.594,0.44444444444444436,487,5.0,1.0,4.0
488,488,0.594,0.44444444444444436,488,8.0,0.0,2.0
489,489,0.593,0.44444444444444436,489,5.0,0.0,5.0
490,490,0.594,0.4466666666666666,490,7.0,0.0,3.0
491,491,0.594,0.4466666666666666,491,7.0,0.0,3.0
492,492,0.593,0.4444444444444444,492,7.0,0.0,3.0
493,493,0.591,0.4511111111111111,493,6.0,0.0,4.0
494,494,0.591,0.4511111111111111,494,7.0,2.0,1.0
495,495,0.5919999999999999,0.45999999999999996,495,7.0,1.0,2.0
496,496,0.591,0.46666666666666656,496,3.0,1.0,6.0
497,497,0.5919999999999999,0.4533333333333335,497,8.0,0.0,2.0
498,498,0.5919999999999999,0.4533333333333335,498,8.0,1.0,1.0
499,499,0.5919999999999999,0.4533333333333335,499,5.0,1.0,4.0
500,500,0.591,0.4533333333333335,500,5.0,1.0,4.0
501,501,0.591,0.4533333333333335,501,7.0,1.0,2.0
502,502,0.591,0.4533333333333335,502,9.0,0.0,1.0
503,503,0.591,0.4533333333333335,503,3.0,2.0,5.0
504,504,0.591,0.4533333333333335,504,10.0,0.0,0.0
505,505,0.5919999999999999,0.45555555555555566,505,5.0,0.0,5.0
506,506,0.593,0.45555555555555566,506,8.0,0.0,2.0
507,507,0.593,0.45555555555555566,507,8.0,0.0,2.0
508,508,0.5919999999999999,0.4533333333333335,508,6.0,0.0,4.0
509,509,0.5919999999999999,0.4533333333333335,509,5.0,1.0,4.0
510,510,0.5919999999999999,0.4533333333333335,510,7.0,1.0,2.0
511,511,0.591,0.4511111111111112,511,5.0,3.0,2.0
512,512,0.591,0.4511111111111112,512,8.0,2.0,0.0
513,513,0.59,0.44000000000000017,513,6.0,1.0,3.0
514,514,0.59,0.44000000000000017,514,7.0,1.0,2.0
515,515,0.59,0.44000000000000017,515,7.0,1.0,2.0
516,516,0.588,0.4200000000000002,516,5.0,1.0,4.0
517,517,0.589,0.42444444444444457,517,8.0,0.0,2.0
518,518,0.59,0.40666666666666684,518,8.0,0.0,2.0
519,519,0.59,0.40666666666666684,519,7.0,1.0,2.0
520,520,0.59,0.41333333333333344,520,5.0,1.0,4.0
521,521,0.59,0.41333333333333344,521,6.0,0.0,4.0
522,522,0.588,0.42888888888888893,522,4.0,1.0,5.0
523,523,0.588,0.42888888888888893,523,8.0,0.0,2.0
524,524,0.59,0.4355555555555556,524,8.0,0.0,2.0
525,525,0.59,0.4355555555555556,525,8.0,0.0,2.0
526,526,0.592,0.40222222222222226,526,3.0,1.0,6.0
527,527,0.5940000000000001,0.4044444444444445,527,3.0,1.0,6.0
528,528,0.595,0.4088888888888889,528,7.0,0.0,3.0
529,529,0.595,0.4088888888888889,529,6.0,3.0,1.0
530,530,0.594,0.40888888888888886,530,8.0,0.0,2.0
531,531,0.595,0.4,531,8.0,0.0,2.0
532,532,0.5940000000000001,0.39111111111111113,532,6.0,0.0,4.0
533,533,0.5940000000000001,0.39111111111111113,533,8.0,1.0,1.0
534,534,0.5940000000000001,0.39111111111111113,534,9.0,0.0,1.0
535,535,0.5940000000000001,0.39111111111111113,535,6.0,1.0,3.0
536,536,0.595,0.4,536,8.0,1.0,1.0
537,537,0.595,0.4,537,6.0,1.0,3.0
538,538,0.595,0.4,538,9.0,0.0,1.0
539,539,0.595,0.3844444444444445,539,7.0,0.0,3.0
540,540,0.596,0.39777777777777773,540,7.0,2.0,1.0
541,541,0.596,0.39777777777777773,541,6.0,0.0,4.0
542,542,0.597,0.39777777777777773,542,8.0,0.0,2.0
543,543,0.5959999999999999,0.3844444444444445,543,5.0,1.0,4.0
544,544,0.5959999999999999,0.3844444444444445,544,6.0,2.0,2.0
545,545,0.5969999999999999,0.3777777777777779,545,7.0,1.0,2.0
546,546,0.5969999999999999,0.3777777777777779,546,7.0,1.0,2.0
547,547,0.5959999999999999,0.3844444444444445,547,6.0,1.0,3.0
548,548,0.5959999999999999,0.3844444444444445,548,6.0,1.0,3.0
549,549,0.5959999999999999,0.3844444444444445,549,9.0,0.0,1.0
550,550,0.5959999999999999,0.3844444444444445,550,6.0,1.0,3.0
551,551,0.597,0.3866666666666667,551,7.0,0.0,3.0
552,552,0.597,0.3866666666666667,552,6.0,1.0,3.0
553,553,0.597,0.3866666666666667,553,9.0,1.0,0.0
554,554,0.5959999999999999,0.39111111111111113,554,8.0,0.0,2.0
555,555,0.5959999999999999,0.39111111111111113,555,9.0,0.0,1.0
556,556,0.597,0.3866666666666667,556,7.0,2.0,1.0
557,557,0.598,0.3844444444444445,557,6.0,1.0,3.0
558,558,0.598,0.3844444444444445,558,9.0,0.0,1.0
559,559,0.598,0.3844444444444445,559,7.0,0.0,3.0
560,560,0.598,0.3844444444444445,560,6.0,0.0,4.0
561,561,0.6,0.39777777777777773,561,5.0,1.0,4.0
562,562,0.599,0.39777777777777773,562,5.0,1.0,4.0
563,563,0.6,0.3933333333333333,563,8.0,0.0,2.0
564,564,0.599,0.39111111111111113,564,7.0,0.0,3.0
565,565,0.5980000000000001,0.3822222222222223,565,7.0,1.0,2.0
566,566,0.5980000000000001,0.3822222222222223,566,6.0,1.0,3.0
567,567,0.599,0.38666666666666677,567,5.0,1.0,4.0
568,568,0.598,0.38666666666666677,568,8.0,0.0,2.0
569,569,0.598,0.38666666666666677,569,7.0,0.0,3.0
570,570,0.598,0.38666666666666677,570,8.0,0.0,2.0
571,571,0.599,0.3755555555555557,571,7.0,1.0,2.0
572,572,0.599,0.3755555555555557,572,5.0,1.0,4.0
573,573,0.6010000000000001,0.36444444444444457,573,5.0,0.0,5.0
574,574,0.6010000000000001,0.36444444444444457,574,9.0,1.0,0.0
575,575,0.6000000000000001,0.3777777777777779,575,4.0,0.0,6.0
576,576,0.6000000000000001,0.3777777777777779,576,6.0,0.0,4.0
577,577,0.6020000000000001,0.3688888888888891,577,7.0,0.0,3.0
578,578,0.6010000000000001,0.37777777777777793,578,8.0,1.0,1.0
579,579,0.6010000000000001,0.37777777777777793,579,7.0,0.0,3.0
580,580,0.6010000000000001,0.37777777777777793,580,8.0,1.0,1.0
581,581,0.6,0.36444444444444457,581,8.0,1.0,1.0
582,582,0.599,0.36444444444444457,582,7.0,0.0,3.0
583,583,0.5980000000000001,0.3622222222222224,583,9.0,0.0,1.0
584,584,0.5980000000000001,0.3622222222222224,584,9.0,0.0,1.0
585,585,0.5959999999999999,0.36000000000000015,585,8.0,0.0,2.0
586,586,0.5969999999999999,0.3622222222222224,586,5.0,0.0,5.0
587,587,0.5969999999999999,0.3622222222222224,587,5.0,1.0,4.0
588,588,0.5969999999999999,0.3622222222222224,588,7.0,0.0,3.0
589,589,0.5969999999999999,0.3622222222222224,589,5.0,2.0,3.0
590,590,0.598,0.36000000000000015,590,8.0,0.0,2.0
591,591,0.599,0.35111111111111126,591,8.0,0.0,2.0
592,592,0.5980000000000001,0.3355555555555557,592,8.0,0.0,2.0
593,593,0.5980000000000001,0.3355555555555557,593,6.0,1.0,3.0
594,594,0.5970000000000001,0.33333333333333354,594,6.0,0.0,4.0
595,595,0.5970000000000001,0.33333333333333354,595,10.0,0.0,0.0
596,596,0.5970000000000001,0.33333333333333354,596,7.0,0.0,3.0
597,597,0.5970000000000001,0.33333333333333354,597,6.0,2.0,2.0
598,598,0.597,0.3266666666666668,598,8.0,0.0,2.0
599,599,0.598,0.31777777777777794,599,6.0,1.0,3.0
600,600,0.598,0.31777777777777794,600,9.0,0.0,1.0
601,601,0.599,0.3066666666666668,601,8.0,0.0,2.0
602,602,0.599,0.3066666666666668,602,9.0,1.0,0.0
603,603,0.599,0.3066666666666668,603,8.0,0.0,2.0
604,604,0.598,0.3177777777777779,604,8.0,1.0,1.0
605,605,0.598,0.3177777777777779,605,8.0,0.0,2.0
606,606,0.598,0.3177777777777779,606,9.0,0.0,1.0
607,607,0.599,0.3066666666666668,607,6.0,1.0,3.0
608,608,0.598,0.31777777777777794,608,6.0,0.0,4.0
609,609,0.598,0.31777777777777794,609,8.0,0.0,2.0
610,610,0.599,0.3044444444444446,610,6.0,1.0,3.0
611,611,0.599,0.3044444444444446,611,7.0,1.0,2.0
612,612,0.6,0.3200000000000001,612,6.0,0.0,4.0
613,613,0.599,0.3044444444444446,613,7.0,0.0,3.0
614,614,0.598,0.31777777777777794,614,7.0,0.0,3.0
615,615,0.598,0.31777777777777794,615,9.0,0.0,1.0
616,616,0.599,0.3333333333333334,616,3.0,0.0,7.0
617,617,0.599,0.3333333333333334,617,8.0,0.0,2.0
618,618,0.598,0.31777777777777794,618,6.0,0.0,4.0
619,619,0.599,0.33333333333333354,619,8.0,1.0,1.0
620,620,0.599,0.33333333333333354,620,8.0,1.0,1.0
621,621,0.599,0.33333333333333354,621,8.0,1.0,1.0
622,622,0.599,0.33333333333333354,622,6.0,2.0,2.0
623,623,0.599,0.33333333333333354,623,7.0,0.0,3.0
624,624,0.598,0.33333333333333354,624,7.0,0.0,3.0
625,625,0.596,0.32444444444444465,625,5.0,1.0,4.0
626,626,0.596,0.32444444444444465,626,8.0,0.0,2.0
627,627,0.596,0.32444444444444465,627,5.0,2.0,3.0
628,628,0.596,0.32444444444444465,628,8.0,0.0,2.0
629,629,0.596,0.32444444444444465,629,9.0,1.0,0.0
630,630,0.596,0.32444444444444465,630,8.0,0.0,2.0
631,631,0.5970000000000001,0.3133333333333335,631,8.0,1.0,1.0
632,632,0.5970000000000001,0.3133333333333335,632,8.0,2.0,0.0
633,633,0.5970000000000001,0.3133333333333335,633,9.0,0.0,1.0
634,634,0.5970000000000001,0.3133333333333335,634,8.0,2.0,0.0
635,635,0.5970000000000001,0.3133333333333335,635,8.0,0.0,2.0
636,636,0.5970000000000001,0.3133333333333335,636,9.0,1.0,0.0
637,637,0.5970000000000001,0.3133333333333335,637,7.0,1.0,2.0
638,638,0.5980000000000001,0.31555555555555576,638,5.0,1.0,4.0
639,639,0.597,0.3266666666666668,639,8.0,0.0,2.0
640,640,0.597,0.3266666666666668,640,6.0,1.0,3.0
641,641,0.597,0.3266666666666668,641,9.0,1.0,0.0
642,642,0.597,0.3266666666666668,642,7.0,0.0,3.0
643,643,0.597,0.3266666666666668,643,7.0,0.0,3.0
644,644,0.597,0.3266666666666668,644,7.0,1.0,2.0
645,645,0.597,0.3266666666666668,645,10.0,0.0,0.0
646,646,0.597,0.3266666666666668,646,7.0,1.0,2.0
647,647,0.597,0.3266666666666668,647,7.0,1.0,2.0
648,648,0.597,0.3266666666666668,648,9.0,0.0,1.0
649,649,0.597,0.3266666666666668,649,4.0,1.0,5.0
650,650,0.5980000000000001,0.31555555555555576,650,8.0,0.0,2.0
651,651,0.5980000000000001,0.31555555555555576,651,9.0,0.0,1.0
652,652,0.5980000000000001,0.31555555555555576,652,9.0,0.0,1.0
653,653,0.5980000000000001,0.31555555555555576,653,8.0,0.0,2.0
654,654,0.599,0.31555555555555576,654,8.0,0.0,2.0
655,655,0.599,0.31555555555555576,655,8.0,1.0,1.0
656,656,0.599,0.31555555555555576,656,9.0,0.0,1.0
657,657,0.599,0.31555555555555576,657,8.0,1.0,1.0
658,658,0.599,0.31555555555555576,658,10.0,0.0,0.0
659,659,0.5980000000000001,0.31555555555555576,659,6.0,2.0,2.0
660,660,0.5980000000000001,0.31555555555555576,660,6.0,1.0,3.0
661,661,0.5980000000000001,0.31555555555555576,661,7.0,0.0,3.0
662,662,0.599,0.3311111111111113,662,8.0,1.0,1.0
663,663,0.5970000000000001,0.3311111111111113,663,7.0,0.0,3.0
664,664,0.5970000000000001,0.3311111111111113,664,9.0,0.0,1.0
665,665,0.5970000000000001,0.3311111111111113,665,6.0,1.0,3.0
666,666,0.5970000000000001,0.3311111111111113,666,8.0,1.0,1.0
667,667,0.5970000000000001,0.3311111111111113,667,8.0,0.0,2.0
668,668,0.5980000000000001,0.32222222222222235,668,8.0,0.0,2.0
669,669,0.5980000000000001,0.3044444444444446,669,5.0,1.0,4.0
670,670,0.5980000000000001,0.3044444444444446,670,7.0,0.0,3.0
671,671,0.5980000000000001,0.3044444444444446,671,7.0,1.0,2.0
672,672,0.597,0.3133333333333334,672,7.0,0.0,3.0
673,673,0.596,0.31777777777777794,673,9.0,0.0,1.0
674,674,0.596,0.31777777777777794,674,7.0,0.0,3.0
675,675,0.596,0.31777777777777794,675,8.0,1.0,1.0
676,676,0.595,0.31777777777777794,676,6.0,0.0,4.0
677,677,0.5940000000000001,0.3266666666666668,677,7.0,1.0,2.0
678,678,0.5930000000000001,0.3244444444444446,678,7.0,0.0,3.0
679,679,0.5930000000000001,0.3244444444444446,679,7.0,0.0,3.0
680,680,0.5930000000000001,0.3244444444444446,680,8.0,0.0,2.0
681,681,0.593,0.3266666666666668,681,7.0,0.0,3.0
682,682,0.593,0.3266666666666668,682,8.0,0.0,2.0
683,683,0.5929999999999999,0.3133333333333334,683,6.0,0.0,4.0
684,684,0.594,0.3177777777777778,684,8.0,0.0,2.0
685,685,0.594,0.3177777777777778,685,5.0,0.0,5.0
686,686,0.593,0.31333333333333346,686,9.0,0.0,1.0
687,687,0.593,0.31333333333333346,687,8.0,2.0,0.0
688,688,0.593,0.31333333333333346,688,6.0,1.0,3.0
689,689,0.593,0.31333333333333346,689,10.0,0.0,0.0
690,690,0.593,0.31333333333333346,690,9.0,1.0,0.0
691,691,0.593,0.31333333333333346,691,5.0,1.0,4.0
692,692,0.593,0.31333333333333346,692,9.0,0.0,1.0
693,693,0.592,0.32444444444444454,693,7.0,1.0,2.0
694,694,0.592,0.32444444444444454,694,8.0,0.0,2.0
695,695,0.592,0.32444444444444454,695,7.0,1.0,2.0
696,696,0.592,0.32444444444444454,696,9.0,1.0,0.0
697,697,0.592,0.32444444444444454,697,9.0,1.0,0.0
698,698,0.592,0.32444444444444454,698,8.0,0.0,2.0
699,699,0.592,0.32444444444444454,699,8.0,1.0,1.0
700,700,0.592,0.32444444444444454,700,6.0,0.0,4.0
701,701,0.593,0.31333333333333346,701,9.0,0.0,1.0
702,702,0.593,0.31333333333333346,702,9.0,0.0,1.0
703,703,0.593,0.31333333333333346,703,7.0,0.0,3.0
704,704,0.593,0.31333333333333346,704,6.0,2.0,2.0
705,705,0.593,0.31333333333333346,705,8.0,0.0,2.0
706,706,0.593,0.31333333333333346,706,8.0,1.0,1.0
707,707,0.5919999999999999,0.308888888888889,707,8.0,0.0,2.0
708,708,0.5919999999999999,0.308888888888889,708,8.0,1.0,1.0
709,709,0.593,0.32444444444444454,709,5.0,1.0,4.0
710,710,0.593,0.32444444444444454,710,9.0,0.0,1.0
711,711,0.593,0.32444444444444454,711,10.0,0.0,0.0
712,712,0.592,0.3355555555555556,712,8.0,0.0,2.0
713,713,0.592,0.3355555555555556,713,7.0,0.0,3.0
714,714,0.5919999999999999,0.308888888888889,714,7.0,0.0,3.0
715,715,0.5919999999999999,0.308888888888889,715,7.0,1.0,2.0
716,716,0.5919999999999999,0.308888888888889,716,10.0,0.0,0.0
717,717,0.5929999999999999,0.31333333333333346,717,6.0,1.0,3.0
718,718,0.5929999999999999,0.31333333333333346,718,7.0,1.0,2.0
719,719,0.5929999999999999,0.31333333333333346,719,7.0,0.0,3.0
720,720,0.5929999999999999,0.31333333333333346,720,8.0,0.0,2.0
721,721,0.5929999999999999,0.31333333333333346,721,8.0,0.0,2.0
722,722,0.5919999999999999,0.32888888888888906,722,8.0,1.0,1.0
723,723,0.5919999999999999,0.3422222222222224,723,5.0,1.0,4.0
724,724,0.593,0.3422222222222224,724,6.0,1.0,3.0
725,725,0.594,0.3422222222222224,725,9.0,0.0,1.0
726,726,0.594,0.3422222222222224,726,6.0,1.0,3.0
727,727,0.593,0.3288888888888891,727,8.0,1.0,1.0
728,728,0.5919999999999999,0.3422222222222225,728,7.0,0.0,3.0
729,729,0.5919999999999999,0.3422222222222225,729,8.0,1.0,1.0
730,730,0.5929999999999999,0.33777777777777795,730,7.0,1.0,2.0
731,731,0.5929999999999999,0.33777777777777795,731,10.0,0.0,0.0
732,732,0.5919999999999999,0.34222222222222237,732,8.0,0.0,2.0
733,733,0.5929999999999999,0.33777777777777795,733,8.0,1.0,1.0
734,734,0.595,0.328888888888889,734,6.0,2.0,2.0
735,735,0.597,0.3022222222222223,735,6.0,1.0,3.0
736,736,0.597,0.3022222222222223,736,9.0,0.0,1.0
737,737,0.597,0.3022222222222223,737,8.0,0.0,2.0
738,738,0.598,0.3022222222222223,738,8.0,0.0,2.0
739,739,0.5969999999999999,0.3155555555555557,739,7.0,2.0,1.0
740,740,0.599,0.3244444444444446,740,6.0,0.0,4.0
741,741,0.599,0.3244444444444446,741,7.0,0.0,3.0
742,742,0.599,0.3244444444444446,742,8.0,1.0,1.0
743,743,0.5999999999999999,0.328888888888889,743,7.0,0.0,3.0
744,744,0.599,0.3333333333333335,744,7.0,0.0,3.0
745,745,0.598,0.348888888888889,745,7.0,0.0,3.0
746,746,0.599,0.348888888888889,746,9.0,0.0,1.0
747,747,0.599,0.348888888888889,747,8.0,1.0,1.0
748,748,0.599,0.348888888888889,748,6.0,0.0,4.0
749,749,0.599,0.348888888888889,749,6.0,2.0,2.0
750,750,0.597,0.36444444444444457,750,6.0,0.0,4.0
751,751,0.596,0.35555555555555574,751,6.0,0.0,4.0
752,752,0.596,0.35555555555555574,752,6.0,2.0,2.0
753,753,0.595,0.3444444444444446,753,8.0,1.0,1.0
754,754,0.5940000000000001,0.3444444444444446,754,7.0,0.0,3.0
755,755,0.5930000000000001,0.3533333333333335,755,7.0,0.0,3.0
756,756,0.591,0.3644444444444446,756,7.0,0.0,3.0
757,757,0.5920000000000001,0.3644444444444446,757,8.0,0.0,2.0
758,758,0.5930000000000001,0.3555555555555558,758,7.0,1.0,2.0
759,759,0.5930000000000001,0.3555555555555558,759,9.0,0.0,1.0
760,760,0.5930000000000001,0.3555555555555558,760,8.0,0.0,2.0
761,761,0.5940000000000001,0.3422222222222224,761,4.0,1.0,5.0
762,762,0.5940000000000001,0.3422222222222224,762,8.0,0.0,2.0
763,763,0.5940000000000001,0.3422222222222224,763,7.0,0.0,3.0
764,764,0.5940000000000001,0.3422222222222224,764,9.0,0.0,1.0
765,765,0.5940000000000001,0.3422222222222224,765,8.0,1.0,1.0
766,766,0.5940000000000001,0.3422222222222224,766,7.0,1.0,2.0
767,767,0.5940000000000001,0.3422222222222224,767,6.0,2.0,2.0
768,768,0.5930000000000001,0.3266666666666668,768,7.0,1.0,2.0
769,769,0.5930000000000001,0.3266666666666668,769,8.0,0.0,2.0
770,770,0.5930000000000001,0.3266666666666668,770,8.0,0.0,2.0
771,771,0.592,0.3244444444444445,771,8.0,1.0,1.0
772,772,0.592,0.3244444444444445,772,7.0,2.0,1.0
773,773,0.593,0.3266666666666668,773,6.0,0.0,4.0
774,774,0.593,0.3266666666666668,774,5.0,1.0,4.0
775,775,0.592,0.3333333333333335,775,8.0,1.0,1.0
776,776,0.592,0.3333333333333335,776,5.0,2.0,3.0
777,777,0.592,0.3333333333333335,777,8.0,1.0,1.0
778,778,0.592,0.3333333333333335,778,9.0,0.0,1.0
779,779,0.591,0.34888888888888914,779,6.0,1.0,3.0
780,780,0.591,0.34888888888888914,780,9.0,0.0,1.0
781,781,0.591,0.34888888888888914,781,7.0,1.0,2.0
782,782,0.591,0.34888888888888914,782,8.0,0.0,2.0
783,783,0.592,0.34888888888888914,783,7.0,0.0,3.0
784,784,0.5940000000000001,0.328888888888889,784,6.0,0.0,4.0
785,785,0.5940000000000001,0.328888888888889,785,6.0,1.0,3.0
786,786,0.5940000000000001,0.328888888888889,786,6.0,2.0,2.0
787,787,0.5940000000000001,0.328888888888889,787,7.0,1.0,2.0
788,788,0.5940000000000001,0.328888888888889,788,4.0,0.0,6.0
789,789,0.5940000000000001,0.328888888888889,789,5.0,2.0,3.0
790,790,0.595,0.31777777777777794,790,7.0,1.0,2.0
791,791,0.595,0.31777777777777794,791,8.0,1.0,1.0
792,792,0.596,0.31777777777777794,792,8.0,0.0,2.0
793,793,0.596,0.31777777777777794,793,7.0,1.0,2.0
794,794,0.595,0.32444444444444454,794,8.0,1.0,1.0
795,795,0.5940000000000001,0.3266666666666668,795,6.0,1.0,3.0
796,796,0.5940000000000001,0.3266666666666668,796,6.0,1.0,3.0
797,797,0.5940000000000001,0.3266666666666668,797,6.0,1.0,3.0
798,798,0.593,0.3333333333333335,798,6.0,0.0,4.0
799,799,0.593,0.3333333333333335,799,6.0,1.0,3.0
800,800,0.593,0.3333333333333335,800,8.0,0.0,2.0
801,801,0.593,0.3333333333333335,801,9.0,0.0,1.0
802,802,0.594,0.348888888888889,802,7.0,0.0,3.0
803,803,0.593,0.35333333333333355,803,9.0,0.0,1.0
804,804,0.595,0.3688888888888891,804,5.0,1.0,4.0
805,805,0.594,0.38000000000000017,805,6.0,0.0,4.0
806,806,0.594,0.38000000000000017,806,8.0,0.0,2.0
807,807,0.595,0.38000000000000017,807,9.0,0.0,1.0
808,808,0.595,0.38000000000000017,808,10.0,0.0,0.0
809,809,0.595,0.38000000000000017,809,7.0,1.0,2.0
810,810,0.595,0.38000000000000017,810,8.0,1.0,1.0
811,811,0.5959999999999999,0.37777777777777793,811,5.0,1.0,4.0
812,812,0.5959999999999999,0.37777777777777793,812,7.0,0.0,3.0
813,813,0.5959999999999999,0.37777777777777793,813,6.0,1.0,3.0
814,814,0.595,0.37555555555555575,814,8.0,0.0,2.0
815,815,0.595,0.37555555555555575,815,8.0,1.0,1.0
816,816,0.595,0.37555555555555575,816,8.0,1.0,1.0
817,817,0.593,0.3755555555555557,817,5.0,0.0,5.0
818,818,0.593,0.3666666666666668,818,6.0,1.0,3.0
819,819,0.592,0.35333333333333344,819,5.0,0.0,5.0
820,820,0.592,0.35333333333333344,820,9.0,1.0,0.0
821,821,0.592,0.35333333333333344,821,8.0,1.0,1.0
822,822,0.591,0.36222222222222233,822,6.0,0.0,4.0
823,823,0.592,0.36000000000000015,823,9.0,0.0,1.0
824,824,0.591,0.3688888888888891,824,7.0,1.0,2.0
825,825,0.591,0.3688888888888891,825,9.0,1.0,0.0
826,826,0.591,0.3688888888888891,826,9.0,1.0,0.0
827,827,0.5900000000000001,0.3688888888888891,827,9.0,0.0,1.0
828,828,0.592,0.3622222222222225,828,7.0,1.0,2.0
829,829,0.5900000000000001,0.3733333333333335,829,6.0,0.0,4.0
830,830,0.5900000000000001,0.3733333333333335,830,8.0,0.0,2.0
831,831,0.5900000000000001,0.3733333333333335,831,10.0,0.0,0.0
832,832,0.588,0.3711111111111113,832,5.0,0.0,5.0
833,833,0.588,0.3711111111111113,833,6.0,1.0,3.0
834,834,0.588,0.3688888888888891,834,7.0,0.0,3.0
835,835,0.588,0.3688888888888891,835,8.0,0.0,2.0
836,836,0.589,0.3666666666666668,836,6.0,0.0,4.0
837,837,0.59,0.36000000000000015,837,6.0,0.0,4.0
838,838,0.591,0.35555555555555574,838,4.0,2.0,4.0
839,839,0.59,0.35777777777777797,839,6.0,0.0,4.0
840,840,0.589,0.3600000000000002,840,9.0,0.0,1.0
841,841,0.589,0.3600000000000002,841,9.0,0.0,1.0
842,842,0.589,0.3600000000000002,842,8.0,0.0,2.0
843,843,0.589,0.3600000000000002,843,7.0,0.0,3.0
844,844,0.59,0.3555555555555558,844,8.0,1.0,1.0
845,845,0.589,0.35333333333333355,845,7.0,0.0,3.0
846,846,0.588,0.35555555555555574,846,7.0,0.0,3.0
847,847,0.588,0.35555555555555574,847,8.0,0.0,2.0
848,848,0.588,0.35555555555555574,848,7.0,0.0,3.0
849,849,0.587,0.3622222222222225,849,8.0,0.0,2.0
850,850,0.5860000000000001,0.36444444444444457,850,7.0,0.0,3.0
